# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.10134790 
0.084119  5.766120 
0.085132  5.764089 
0.086146  5.762118 
0.087159  5.760220 
0.088173  5.758404 
0.089186  5.756681 
0.090200  5.755060 
0.091213  5.753548 
0.092227  5.752155 
0.093240  5.750885 
0.094254  5.749748 
0.095267  5.748747 
0.096281  5.747890 
0.097294  5.747180 
0.098308  5.746623 
0.099321  5.746221 
0.100334  5.745978 
0.101348  5.745897 


0.000000  5.994528 
0.001014  5.994491 
0.002027  5.994378 
0.003040  5.994190 
0.004054  5.993927 
0.005067  5.993589 
0.006081  5.993176 
0.007094  5.992689 
0.008108  5.992127 
0.009121  5.991490 
0.010135  5.990779 
0.011148  5.989995 
0.012162  5.989136 
0.013175  5.988204 
0.014189  5.987200 
0.015202  5.986122 
0.016216  5.984972 
0.017229  5.983751 
0.018243  5.982458 
0.019256  5.981094 
0.020270  5.979661 
0.021283  5.978157 
0.022297  5.976586 
0.023310  5.974946 
0.024324  5.973240 
0.025337  5.971467 
0.026350  5.969629 
0.027364  5.967728 
0.028377  5.965765 
0.029391  5.963740 
0.030404  5.961655 
0.031418  5.959513 
0.032431  5.957315 
0.033445  5.955062 
0.034458  5.952758 
0.035472  5.950405 
0.036485  5.948004 
0.037499  5.945560 
0.038512  5.943075 
0.039526  5.940554 
0.040539  5.937999 
0.041553  5.935416 
0.042566  5.932810 
0.043580  5.930186 
0.044593  5.927551 
0.045607  5.924911 
0.046620  5.922276 
0.047634  5.919654 
0.048647  5.917057 
0.049661  5.914496 
0.050674  5.911987 
0.051687  5.909546 
0.052701  5.907193 
0.053714  5.904950 
0.054728  5.902845 
0.055741  5.900910 
0.056755  5.899180 
0.057768  5.897697 
0.058782  5.896509 
0.059795  5.895668 
0.060809  5.895228 
0.061822  5.895243 
0.062836  5.895763 
0.063849  5.896824 
0.064863  5.898446 
0.065876  5.900629 
0.066890  5.903347 
0.067903  5.906555 
0.068917  5.910192 
0.069930  5.914189 
0.070944  5.918473 
0.071957  5.922974 
0.072970  5.927628 
0.073984  5.932377 
0.074997  5.937170 
0.076011  5.941965 
0.077024  5.946723 
0.078038  5.951414 
0.079051  5.956012 
0.080065  5.960493 
0.081078  5.964838 
0.082092  5.969032 
0.083105  5.973061 
0.084119  5.976912 
0.085132  5.980575 
0.086146  5.984043 
0.087159  5.987307 
0.088173  5.990362 
0.089186  5.993203 
0.090200  5.995824 
0.091213  5.998223 
0.092227  6.000396 
0.093240  6.002342 
0.094254  6.004058 
0.095267  6.004108 
0.096281  6.002224 
0.097294  6.000679 
0.098308  5.999478 
0.099321  5.998621 
0.100334  5.998108 
0.101348  5.997938 


0.000000  6.439363 
0.001014  6.439290 
0.002027  6.439070 
0.003040  6.438705 
0.004054  6.438192 
0.005067  6.437534 
0.006081  6.436730 
0.007094  6.435780 
0.008108  6.434685 
0.009121  6.433444 
0.010135  6.432058 
0.011148  6.430528 
0.012162  6.428853 
0.013175  6.427035 
0.014189  6.425074 
0.015202  6.422969 
0.016216  6.420722 
0.017229  6.418333 
0.018243  6.415803 
0.019256  6.413133 
0.020270  6.410322 
0.021283  6.407372 
0.022297  6.404283 
0.023310  6.401057 
0.024324  6.397693 
0.025337  6.394194 
0.026350  6.390559 
0.027364  6.386789 
0.028377  6.382886 
0.029391  6.378851 
0.030404  6.374685 
0.031418  6.370388 
0.032431  6.365963 
0.033445  6.361409 
0.034458  6.356730 
0.035472  6.351926 
0.036485  6.346998 
0.037499  6.341949 
0.038512  6.336780 
0.039526  6.331492 
0.040539  6.326089 
0.041553  6.320571 
0.042566  6.314942 
0.043580  6.309203 
0.044593  6.303356 
0.045607  6.297406 
0.046620  6.291353 
0.047634  6.285202 
0.048647  6.278956 
0.049661  6.272617 
0.050674  6.266190 
0.051687  6.259678 
0.052701  6.253085 
0.053714  6.246416 
0.054728  6.239675 
0.055741  6.232867 
0.056755  6.225997 
0.057768  6.219070 
0.058782  6.212093 
0.059795  6.205070 
0.060809  6.198009 
0.061822  6.190917 
0.062836  6.183799 
0.063849  6.176665 
0.064863  6.169521 
0.065876  6.162375 
0.066890  6.155237 
0.067903  6.148115 
0.068917  6.141019 
0.069930  6.133959 
0.070944  6.126944 
0.071957  6.119986 
0.072970  6.113095 
0.073984  6.106283 
0.074997  6.099561 
0.076011  6.092943 
0.077024  6.086440 
0.078038  6.080065 
0.079051  6.073831 
0.080065  6.067752 
0.081078  6.061841 
0.082092  6.056113 
0.083105  6.050579 
0.084119  6.045255 
0.085132  6.040153 
0.086146  6.035288 
0.087159  6.030672 
0.088173  6.026318 
0.089186  6.022238 
0.090200  6.018444 
0.091213  6.014946 
0.092227  6.011755 
0.093240  6.008880 
0.094254  6.006329 
0.095267  6.005545 
0.096281  6.006800 
0.097294  6.007825 
0.098308  6.008620 
0.099321  6.009186 
0.100334  6.009523 
0.101348  6.009636 


0.000000  8.256599 
0.001014  8.256603 
0.002027  8.256615 
0.003040  8.256635 
0.004054  8.256661 
0.005067  8.256694 
0.006081  8.256732 
0.007094  8.256774 
0.008108  8.256817 
0.009121  8.256862 
0.010135  8.256905 
0.011148  8.256945 
0.012162  8.256979 
0.013175  8.257005 
0.014189  8.257020 
0.015202  8.257022 
0.016216  8.257008 
0.017229  8.256975 
0.018243  8.256920 
0.019256  8.256841 
0.020270  8.256733 
0.021283  8.256594 
0.022297  8.256421 
0.023310  8.256212 
0.024324  8.255962 
0.025337  8.255669 
0.026350  8.255331 
0.027364  8.254945 
0.028377  8.254508 
0.029391  8.254018 
0.030404  8.253472 
0.031418  8.252868 
0.032431  8.252206 
0.033445  8.251482 
0.034458  8.250696 
0.035472  8.249846 
0.036485  8.248931 
0.037499  8.247950 
0.038512  8.246904 
0.039526  8.245791 
0.040539  8.244612 
0.041553  8.243366 
0.042566  8.242055 
0.043580  8.240679 
0.044593  8.239239 
0.045607  8.237736 
0.046620  8.236172 
0.047634  8.234547 
0.048647  8.232865 
0.049661  8.231127 
0.050674  8.229335 
0.051687  8.227492 
0.052701  8.225600 
0.053714  8.223663 
0.054728  8.221683 
0.055741  8.219663 
0.056755  8.217606 
0.057768  8.215517 
0.058782  8.213398 
0.059795  8.211253 
0.060809  8.209085 
0.061822  8.206899 
0.062836  8.204699 
0.063849  8.202487 
0.064863  8.200269 
0.065876  8.198048 
0.066890  8.195828 
0.067903  8.193613 
0.068917  8.191407 
0.069930  8.189215 
0.070944  8.187040 
0.071957  8.184887 
0.072970  8.182759 
0.073984  8.180660 
0.074997  8.178596 
0.076011  8.176568 
0.077024  8.174582 
0.078038  8.172641 
0.079051  8.170749 
0.080065  8.168909 
0.081078  8.167126 
0.082092  8.165402 
0.083105  8.163742 
0.084119  8.162148 
0.085132  8.160624 
0.086146  8.159173 
0.087159  8.157798 
0.088173  8.156502 
0.089186  8.155289 
0.090200  8.154159 
0.091213  8.153118 
0.092227  8.152166 
0.093240  8.151306 
0.094254  8.150540 
0.095267  8.149871 
0.096281  8.149301 
0.097294  8.148831 
