# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07497370 
0.020243  2.793427 
0.020993  2.791174 
0.021742  2.788897 
0.022492  2.786602 
0.023242  2.784292 
0.023992  2.781973 
0.024741  2.779648 
0.025491  2.777321 
0.026241  2.774996 
0.026991  2.772678 
0.027740  2.770369 
0.028490  2.768073 
0.029240  2.765794 
0.029989  2.763535 
0.030739  2.761299 
0.031489  2.759090 
0.032239  2.756909 
0.032988  2.754761 
0.033738  2.752647 
0.034488  2.750569 
0.035238  2.748531 
0.035987  2.746533 
0.036737  2.744579 
0.037487  2.742668 
0.038237  2.740804 
0.038986  2.738987 
0.039736  2.737218 
0.040486  2.735498 
0.041236  2.733829 
0.041985  2.732210 
0.042735  2.730642 
0.043485  2.729126 
0.044235  2.727662 
0.044984  2.726250 
0.045734  2.724889 
0.046484  2.723580 
0.047233  2.722322 
0.047983  2.721115 
0.048733  2.719959 
0.049483  2.718852 
0.050232  2.717794 
0.050982  2.716784 
0.051732  2.715822 
0.052482  2.714906 
0.053231  2.714036 
0.053981  2.713210 
0.054731  2.712428 
0.055481  2.711688 
0.056230  2.710990 
0.056980  2.710332 
0.057730  2.709712 
0.058479  2.709131 
0.059229  2.708586 
0.059979  2.708076 
0.060729  2.707601 
0.061478  2.707159 
0.062228  2.706749 
0.062978  2.706370 
0.063728  2.706020 
0.064477  2.705699 
0.065227  2.705405 
0.065977  2.705138 
0.066727  2.704896 
0.067476  2.704679 
0.068226  2.704485 
0.068976  2.704314 
0.069725  2.704165 
0.070475  2.704038 
0.071225  2.703931 
0.071975  2.703844 
0.072724  2.703777 
0.073474  2.703730 
0.074224  2.703701 
0.074974  2.703692 


0.000000  3.366690 
0.000750  3.366567 
0.001499  3.366197 
0.002249  3.365586 
0.002999  3.364737 
0.003749  3.363661 
0.004498  3.362364 
0.005248  3.360859 
0.005998  3.359155 
0.006748  3.357263 
0.007497  3.355195 
0.008247  3.352960 
0.008997  3.350568 
0.009747  3.348030 
0.010496  3.345351 
0.011246  3.342541 
0.011996  3.339607 
0.012745  3.336553 
0.013495  3.333385 
0.014245  3.330107 
0.014995  3.326724 
0.015745  3.323239 
0.016494  3.319654 
0.017244  3.315972 
0.017994  3.312194 
0.018743  3.308323 
0.019493  3.304359 
0.020243  3.300304 
0.020993  3.296159 
0.021742  3.291923 
0.022492  3.287599 
0.023242  3.283185 
0.023992  3.278683 
0.024741  3.274094 
0.025491  3.269417 
0.026241  3.264653 
0.026991  3.259803 
0.027740  3.254866 
0.028490  3.249845 
0.029240  3.244738 
0.029989  3.239549 
0.030739  3.234276 
0.031489  3.228922 
0.032239  3.223488 
0.032988  3.217976 
0.033738  3.212386 
0.034488  3.206722 
0.035238  3.200984 
0.035987  3.195177 
0.036737  3.189301 
0.037487  3.183361 
0.038237  3.177359 
0.038986  3.171298 
0.039736  3.165182 
0.040486  3.159016 
0.041236  3.152802 
0.041985  3.146547 
0.042735  3.140254 
0.043485  3.133929 
0.044235  3.127577 
0.044984  3.121204 
0.045734  3.114815 
0.046484  3.108418 
0.047233  3.102018 
0.047983  3.095624 
0.048733  3.089241 
0.049483  3.082877 
0.050232  3.076541 
0.050982  3.070241 
0.051732  3.063985 
0.052482  3.057781 
0.053231  3.051639 
0.053981  3.045568 
0.054731  3.039578 
0.055481  3.033678 
0.056230  3.027879 
0.056980  3.022189 
0.057730  3.016621 
0.058479  3.011183 
0.059229  3.005888 
0.059979  3.000745 
0.060729  2.995765 
0.061478  2.990959 
0.062228  2.986338 
0.062978  2.981912 
0.063728  2.977692 
0.064477  2.973687 
0.065227  2.969908 
0.065977  2.966366 
0.066727  2.963068 
0.067476  2.960024 
0.068226  2.957242 
0.068976  2.954731 
0.069725  2.952497 
0.070475  2.950547 
0.071225  2.948887 
0.071975  2.947522 
0.072724  2.946456 
0.073474  2.945691 
0.074224  2.945232 
0.074974  2.945079 


0.000000  3.367463 
0.000750  3.367342 
0.001499  3.366979 
0.002249  3.366379 
0.002999  3.365546 
0.003749  3.364487 
0.004498  3.363212 
0.005248  3.361729 
0.005998  3.360049 
0.006748  3.358183 
0.007497  3.356141 
0.008247  3.353933 
0.008997  3.351568 
0.009747  3.349056 
0.010496  3.346405 
0.011246  3.343622 
0.011996  3.340715 
0.012745  3.337688 
0.013495  3.334548 
0.014245  3.331299 
0.014995  3.327944 
0.015745  3.324487 
0.016494  3.320932 
0.017244  3.317279 
0.017994  3.313532 
0.018743  3.309691 
0.019493  3.305759 
0.020243  3.301736 
0.020993  3.297624 
0.021742  3.293422 
0.022492  3.289133 
0.023242  3.284755 
0.023992  3.280290 
0.024741  3.275739 
0.025491  3.271101 
0.026241  3.266377 
0.026991  3.261568 
0.027740  3.256675 
0.028490  3.251697 
0.029240  3.246636 
0.029989  3.241493 
0.030739  3.236269 
0.031489  3.230964 
0.032239  3.225582 
0.032988  3.220122 
0.033738  3.214586 
0.034488  3.208978 
0.035238  3.203298 
0.035987  3.197550 
0.036737  3.191735 
0.037487  3.185858 
0.038237  3.179920 
0.038986  3.173925 
0.039736  3.167878 
0.040486  3.161782 
0.041236  3.155641 
0.041985  3.149459 
0.042735  3.143243 
0.043485  3.136995 
0.044235  3.130723 
0.044984  3.124432 
0.045734  3.118128 
0.046484  3.111816 
0.047233  3.105504 
0.047983  3.099199 
0.048733  3.092908 
0.049483  3.086638 
0.050232  3.080397 
0.050982  3.074193 
0.051732  3.068035 
0.052482  3.061931 
0.053231  3.055889 
0.053981  3.049920 
0.054731  3.044033 
0.055481  3.038236 
0.056230  3.032540 
0.056980  3.026955 
