# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.14349880 
0.114799  3.446125 
0.116234  3.439931 
0.117669  3.433588 
0.119104  3.427129 
0.120539  3.420589 
0.121974  3.413997 
0.123409  3.407385 
0.124844  3.400781 
0.126279  3.394216 
0.127714  3.387725 
0.129149  3.381343 
0.130584  3.375112 
0.132019  3.369083 
0.133454  3.363318 
0.134889  3.357894 
0.136324  3.352911 
0.137759  3.348491 
0.139194  3.344783 
0.140629  3.341955 
0.142064  3.340173 
0.143499  3.339564 


0.000000  4.208881 
0.001435  4.208468 
0.002870  4.207633 
0.004305  4.206491 
0.005740  4.205058 
0.007175  4.203342 
0.008610  4.201334 
0.010045  4.199010 
0.011480  4.196325 
0.012915  4.193215 
0.014350  4.189621 
0.015785  4.185498 
0.017220  4.180825 
0.018655  4.175594 
0.020090  4.169805 
0.021525  4.163456 
0.022960  4.156551 
0.024395  4.149091 
0.025830  4.141078 
0.027265  4.132514 
0.028700  4.123402 
0.030135  4.113747 
0.031570  4.103554 
0.033005  4.092828 
0.034440  4.081578 
0.035875  4.069811 
0.037310  4.057537 
0.038745  4.044768 
0.040180  4.031515 
0.041615  4.017794 
0.043050  4.003620 
0.044485  3.989009 
0.045920  3.973982 
0.047355  3.958558 
0.048790  3.942760 
0.050225  3.926613 
0.051660  3.910141 
0.053095  3.893373 
0.054530  3.876339 
0.055965  3.859069 
0.057399  3.841598 
0.058834  3.823959 
0.060269  3.806189 
0.061705  3.788329 
0.063140  3.770417 
0.064575  3.752497 
0.066009  3.734615 
0.067444  3.716821 
0.068879  3.699167 
0.070314  3.681715 
0.071749  3.664532 
0.073184  3.647703 
0.074619  3.631327 
0.076054  3.615536 
0.077489  3.600499 
0.078924  3.586444 
0.080359  3.573666 
0.081794  3.562521 
0.083229  3.553383 
0.084664  3.546528 
0.086099  3.542013 
0.087534  3.539636 
0.088969  3.539028 
0.090404  3.539782 
0.091839  3.541542 
0.093274  3.544032 
0.094709  3.547046 
0.096144  3.550435 
0.097579  3.554089 
0.099014  3.557925 
0.100449  3.561881 
0.101884  3.565910 
0.103319  3.569973 
0.104754  3.574038 
0.106189  3.578082 
0.107624  3.582082 
0.109059  3.586019 
0.110494  3.589879 
0.111929  3.593647 
0.113364  3.597311 
0.114799  3.600859 
0.116234  3.604282 
0.117669  3.607572 
0.119104  3.610719 
0.120539  3.613717 
0.121974  3.616559 
0.123409  3.619240 
0.124844  3.621755 
0.126279  3.624098 
0.127714  3.626266 
0.129149  3.628255 
0.130584  3.630063 
0.132019  3.631687 
0.133454  3.633124 
0.134889  3.634373 
0.136324  3.635432 
0.137759  3.636300 
0.139194  3.636976 
0.140629  3.637460 
0.142064  3.637750 
0.143499  3.637847 


0.000000  4.209188 
0.001435  4.209272 
0.002870  4.209120 
0.004305  4.208621 
0.005740  4.207761 
0.007175  4.206538 
0.008610  4.204965 
0.010045  4.203073 
0.011480  4.200912 
0.012915  4.198549 
0.014350  4.196047 
0.015785  4.193450 
0.017220  4.190776 
0.018655  4.188026 
0.020090  4.185193 
0.021525  4.182260 
0.022960  4.179208 
0.024395  4.176012 
0.025830  4.172643 
0.027265  4.169069 
0.028700  4.165253 
0.030135  4.161154 
0.031570  4.156730 
0.033005  4.151933 
0.034440  4.146719 
0.035875  4.141042 
0.037310  4.134860 
0.038745  4.128135 
0.040180  4.120838 
0.041615  4.112949 
0.043050  4.104462 
0.044485  4.095386 
0.045920  4.085741 
0.047355  4.075565 
0.048790  4.064904 
0.050225  4.053814 
0.051660  4.042357 
0.053095  4.030597 
0.054530  4.018599 
0.055965  4.006429 
0.057399  3.994148 
0.058834  3.981813 
0.060269  3.969478 
