# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.083366  3.019707 
0.084733  3.023090 
0.086099  3.026383 
0.087466  3.029523 
0.088833  3.032450 
0.090199  3.035082 
0.091566  3.037319 
0.092933  3.039034 
0.094299  3.040084 
0.095666  3.040328 
0.097032  3.039662 
0.098399  3.038051 
0.099766  3.035551 
0.101133  3.032298 
0.102499  3.028466 
0.103866  3.024233 
0.105233  3.019755 
0.106599  3.015159 
0.107966  3.010545 
0.109332  3.005984 
0.110699  3.001533 
0.112066  2.997232 
0.113432  2.993109 
0.114799  2.989186 
0.116166  2.985479 
0.117532  2.982002 
0.118899  2.978836 
0.120266  2.978572 
0.121632  2.978858 
0.122999  2.979181 
0.124366  2.979525 
0.125732  2.979875 
0.127099  2.980218 
0.128466  2.980542 
0.129832  2.980837 
0.131199  2.981092 
0.132566  2.981300 
0.133932  2.981453 
0.135299  2.981548 
0.136666  2.981579 


0.000000  2.951518 
0.001367  2.964345 
0.002733  2.980071 
0.004100  2.995901 
0.005467  3.011609 
0.006833  3.027060 
0.008200  3.042146 
0.009567  3.056785 
0.010933  3.070903 
0.012300  3.084440 
0.013667  3.097346 
0.015033  3.109575 
0.016400  3.121089 
0.017767  3.131854 
0.019133  3.141841 
0.020500  3.151026 
0.021867  3.159388 
0.023233  3.166911 
0.024600  3.173583 
0.025966  3.179399 
0.027333  3.184357 
0.028700  3.188461 
0.030066  3.191724 
0.031433  3.194164 
0.032800  3.195807 
0.034166  3.196685 
0.035533  3.196839 
0.036900  3.196312 
0.038266  3.195156 
0.039633  3.193424 
0.041000  3.191173 
0.042366  3.188458 
0.043733  3.185335 
0.045100  3.181858 
0.046466  3.178079 
0.047833  3.174045 
0.049200  3.169801 
0.050566  3.165390 
0.051933  3.160850 
0.053300  3.156218 
0.054666  3.151530 
0.056033  3.146823 
0.057399  3.142134 
0.058766  3.137505 
0.060133  3.132983 
0.061499  3.128624 
0.062866  3.124499 
0.064233  3.120692 
0.065600  3.117308 
0.066966  3.114475 
0.068333  3.112336 
0.069699  3.111032 
0.071066  3.110673 
0.072433  3.111298 
0.073799  3.112852 
0.075166  3.115194 
0.076533  3.118139 
0.077899  3.121489 
0.079266  3.125068 
0.080633  3.128729 
0.081999  3.132354 
0.083366  3.135852 
0.084733  3.139153 
0.086099  3.142206 
0.087466  3.144971 
0.088833  3.147416 
0.090199  3.147977 
0.091566  3.140613 
0.092933  3.134004 
0.094299  3.128409 
0.095666  3.123972 
0.097032  3.120797 
0.098399  3.118915 
0.099766  3.118260 
0.101133  3.118691 
0.102499  3.120020 
0.103866  3.122056 
0.105233  3.124627 
0.106599  3.127591 
0.107966  3.130830 
0.109332  3.134251 
0.110699  3.137781 
0.112066  3.141359 
0.113432  3.144933 
0.114799  3.147485 
0.116166  3.146272 
0.117532  3.145038 
0.118899  3.143807 
0.120266  3.142594 
0.121632  3.141412 
0.122999  3.140275 
0.124366  3.139197 
0.125732  3.138191 
0.127099  3.137270 
0.128466  3.136444 
0.129832  3.135725 
0.131199  3.135123 
0.132566  3.134646 
0.133932  3.134300 
0.135299  3.134091 
0.136666  3.134021 


0.000000  3.622200 
0.001367  3.615392 
0.002733  3.607912 
0.004100  3.600095 
0.005467  3.591980 
0.006833  3.583606 
0.008200  3.575010 
0.009567  3.566230 
0.010933  3.557304 
0.012300  3.548271 
0.013667  3.539167 
0.015033  3.530030 
0.016400  3.520897 
0.017767  3.511803 
0.019133  3.502782 
0.020500  3.493869 
0.021867  3.485093 
0.023233  3.476485 
0.024600  3.468071 
0.025966  3.459875 
0.027333  3.451915 
0.028700  3.444206 
0.030066  3.436758 
0.031433  3.429575 
0.032800  3.422654 
0.034166  3.415987 
0.035533  3.409561 
0.036900  3.403358 
0.038266  3.397356 
0.039633  3.391530 
0.041000  3.385856 
0.042366  3.380310 
