# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07872240 
0.034638  3.248787 
0.035425  3.242841 
0.036212  3.236842 
0.036999  3.230797 
0.037787  3.224716 
0.038574  3.218610 
0.039361  3.212491 
0.040148  3.206371 
0.040936  3.200264 
0.041723  3.194185 
0.042510  3.188149 
0.043297  3.182173 
0.044084  3.176273 
0.044872  3.170469 
0.045659  3.164777 
0.046446  3.159215 
0.047233  3.153801 
0.048021  3.148553 
0.048808  3.143484 
0.049595  3.138611 
0.050382  3.133946 
0.051169  3.129499 
0.051957  3.125280 
0.052744  3.121294 
0.053531  3.117546 
0.054318  3.114038 
0.055106  3.110768 
0.055893  3.107735 
0.056680  3.104933 
0.057467  3.102357 
0.058255  3.099998 
0.059042  3.097848 
0.059829  3.095896 
0.060616  3.094133 
0.061403  3.092546 
0.062191  3.091124 
0.062978  3.089856 
0.063765  3.088731 
0.064552  3.087736 
0.065340  3.086861 
0.066127  3.086096 
0.066914  3.085430 
0.067701  3.084853 
0.068488  3.084357 
0.069276  3.083932 
0.070063  3.083571 
0.070850  3.083266 
0.071637  3.083010 
0.072425  3.082798 
0.073212  3.082624 
0.073999  3.082483 
0.074786  3.082371 
0.075574  3.082284 
0.076361  3.082220 
0.077148  3.082175 
0.077935  3.082149 
0.078722  3.082141 


0.000000  3.814026 
0.000787  3.813892 
0.001574  3.813491 
0.002362  3.812828 
0.003149  3.811907 
0.003936  3.810735 
0.004723  3.809322 
0.005511  3.807677 
0.006298  3.805811 
0.007085  3.803734 
0.007872  3.801458 
0.008660  3.798993 
0.009447  3.796348 
0.010234  3.793533 
0.011021  3.790557 
0.011808  3.787427 
0.012596  3.784150 
0.013383  3.780732 
0.014170  3.777178 
0.014957  3.773491 
0.015745  3.769676 
0.016532  3.765735 
0.017319  3.761671 
0.018106  3.757484 
0.018893  3.753177 
0.019681  3.748749 
0.020468  3.744202 
0.021255  3.739535 
0.022042  3.734749 
0.022829  3.729843 
0.023617  3.724817 
0.024404  3.719671 
0.025191  3.714406 
0.025978  3.709020 
0.026766  3.703514 
0.027553  3.697889 
0.028340  3.692146 
0.029127  3.686284 
0.029915  3.680306 
0.030702  3.674213 
0.031489  3.668008 
0.032276  3.661693 
0.033063  3.655271 
0.033851  3.648746 
0.034638  3.642122 
0.035425  3.635405 
0.036212  3.628599 
0.036999  3.621711 
0.037787  3.614748 
0.038574  3.607716 
0.039361  3.600624 
0.040148  3.593480 
0.040936  3.586294 
0.041723  3.579074 
0.042510  3.571830 
0.043297  3.564574 
0.044084  3.557316 
0.044872  3.550066 
0.045659  3.542837 
0.046446  3.535638 
0.047233  3.528482 
0.048021  3.521379 
0.048808  3.514341 
0.049595  3.507379 
0.050382  3.500503 
0.051169  3.493724 
0.051957  3.487051 
0.052744  3.480493 
0.053531  3.474061 
0.054318  3.467762 
0.055106  3.461605 
0.055893  3.455596 
0.056680  3.449743 
0.057467  3.444052 
0.058255  3.438529 
0.059042  3.433179 
0.059829  3.428007 
0.060616  3.423019 
0.061403  3.418218 
0.062191  3.413607 
0.062978  3.409191 
0.063765  3.404972 
0.064552  3.400953 
0.065340  3.397138 
0.066127  3.393528 
0.066914  3.390126 
0.067701  3.386933 
0.068488  3.383953 
0.069276  3.381185 
0.070063  3.378633 
0.070850  3.376298 
0.071637  3.374181 
0.072425  3.372283 
0.073212  3.370606 
0.073999  3.369150 
0.074786  3.367917 
0.075574  3.366906 
0.076361  3.366120 
0.077148  3.365558 
0.077935  3.365221 
0.078722  3.365108 


0.000000  3.815188 
0.000787  3.815053 
0.001574  3.814652 
0.002362  3.813986 
0.003149  3.813063 
0.003936  3.811888 
0.004723  3.810471 
0.005511  3.808822 
0.006298  3.806951 
0.007085  3.804870 
0.007872  3.802589 
0.008660  3.800118 
0.009447  3.797469 
0.010234  3.794650 
0.011021  3.791669 
0.011808  3.788535 
0.012596  3.785254 
0.013383  3.781832 
0.014170  3.778274 
0.014957  3.774584 
0.015745  3.770766 
0.016532  3.766823 
0.017319  3.762756 
0.018106  3.758568 
0.018893  3.754259 
0.019681  3.749830 
0.020468  3.745282 
0.021255  3.740615 
0.022042  3.735828 
0.022829  3.730923 
0.023617  3.725898 
0.024404  3.720753 
0.025191  3.715489 
