# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.103866  2.205741 
0.105233  2.208829 
0.106599  2.211568 
0.107966  2.213966 
0.109332  2.216028 
0.110699  2.217760 
0.112066  2.219166 
0.113432  2.220254 
0.114799  2.221027 
0.116166  2.221491 
0.117532  2.221652 
0.118899  2.221515 
0.120266  2.221084 
0.121632  2.220365 
0.122999  2.219362 
0.124366  2.218082 
0.125732  2.216527 
0.127099  2.214705 
0.128466  2.212620 
0.129832  2.210278 
0.131199  2.207685 
0.132566  2.204853 
0.133932  2.201798 
0.135299  2.198577 
0.136666  2.196063 


0.000000  2.358087 
0.001367  2.357962 
0.002733  2.357599 
0.004100  2.357036 
0.005467  2.356321 
0.006833  2.355513 
0.008200  2.354664 
0.009567  2.353824 
0.010933  2.353035 
0.012300  2.352332 
0.013667  2.351745 
0.015033  2.351300 
0.016400  2.351019 
0.017767  2.350921 
0.019133  2.351025 
0.020500  2.351348 
0.021867  2.351908 
0.023233  2.352720 
0.024600  2.353803 
0.025966  2.355174 
0.027333  2.356849 
0.028700  2.358849 
0.030066  2.361192 
0.031433  2.363896 
0.032800  2.366981 
0.034166  2.370468 
0.035533  2.374375 
0.036900  2.378724 
0.038266  2.383533 
0.039633  2.388823 
0.041000  2.394613 
0.042366  2.400920 
0.043733  2.407762 
0.045100  2.415156 
0.046466  2.423116 
0.047833  2.431657 
0.049200  2.440789 
0.050566  2.450523 
0.051933  2.460866 
0.053300  2.471821 
0.054666  2.483392 
0.056033  2.495577 
0.057399  2.508370 
0.058766  2.521741 
0.060133  2.522198 
0.061499  2.522197 
0.062866  2.522442 
0.064233  2.522946 
0.065600  2.523723 
0.066966  2.524780 
0.068333  2.526126 
0.069699  2.527767 
0.071066  2.529707 
0.072433  2.531950 
0.073799  2.534497 
0.075166  2.537349 
0.076533  2.540504 
0.077899  2.543961 
0.079266  2.547714 
0.080633  2.551761 
0.081999  2.556094 
0.083366  2.560707 
0.084733  2.565592 
0.086099  2.570741 
0.087466  2.576144 
0.088833  2.581789 
0.090199  2.587667 
0.091566  2.593764 
0.092933  2.600069 
0.094299  2.606568 
0.095666  2.613248 
0.097032  2.620094 
0.098399  2.627092 
0.099766  2.634228 
0.101133  2.641485 
0.102499  2.648849 
0.103866  2.656305 
0.105233  2.663837 
0.106599  2.671430 
0.107966  2.679069 
0.109332  2.686740 
0.110699  2.694427 
0.112066  2.702117 
0.113432  2.709796 
0.114799  2.717452 
0.116166  2.725071 
0.117532  2.732643 
0.118899  2.740156 
0.120266  2.747601 
