# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.09652180 
0.048261  5.667495 
0.049226  5.662527 
0.050191  5.657480 
0.051157  5.652356 
0.052122  5.647158 
0.053087  5.641891 
0.054052  5.636559 
0.055017  5.631165 
0.055983  5.625714 
0.056948  5.620211 
0.057913  5.614660 
0.058878  5.609068 
0.059844  5.603440 
0.060809  5.597782 
0.061774  5.592101 
0.062739  5.586403 
0.063704  5.580695 
0.064670  5.574986 
0.065635  5.569282 
0.066600  5.563592 
0.067565  5.557924 
0.068530  5.552289 
0.069496  5.546694 
0.070461  5.541150 
0.071426  5.535666 
0.072391  5.530254 
0.073357  5.524923 
0.074322  5.519685 
0.075287  5.514551 
0.076252  5.509532 
0.077217  5.504641 
0.078183  5.499889 
0.079148  5.495287 
0.080113  5.490849 
0.081078  5.486585 
0.082044  5.482508 
0.083009  5.478630 
0.083974  5.474963 
0.084939  5.471516 
0.085904  5.468302 
0.086870  5.465330 
0.087835  5.462611 
0.088800  5.460153 
0.089765  5.457964 
0.090731  5.456053 
0.091696  5.454425 
0.092661  5.453086 
0.093626  5.452041 
0.094591  5.451293 
0.095557  5.450843 
0.096522  5.450693 


0.000000  7.543706 
0.000965  7.543747 
0.001930  7.543870 
0.002896  7.544076 
0.003861  7.544363 
0.004826  7.544731 
0.005791  7.545180 
0.006757  7.545709 
0.007722  7.546317 
0.008687  7.547002 
0.009652  7.547764 
0.010617  7.548602 
0.011583  7.549513 
0.012548  7.550496 
0.013513  7.551550 
0.014478  7.552672 
0.015444  7.553861 
0.016409  7.555115 
0.017374  7.556430 
0.018339  7.557806 
0.019304  7.559239 
0.020270  7.560727 
0.021235  7.562267 
0.022200  7.563856 
0.023165  7.565491 
0.024130  7.567170 
0.025096  7.568889 
0.026061  7.570645 
0.027026  7.572434 
0.027991  7.574253 
0.028957  7.576099 
0.029922  7.577967 
0.030887  7.579855 
0.031852  7.581758 
0.032817  7.583673 
0.033783  7.585595 
0.034748  7.587521 
0.035713  7.589447 
0.036678  7.591368 
0.037644  7.593281 
0.038609  7.595180 
0.039574  7.597063 
0.040539  7.598925 
0.041504  7.600762 
0.042470  7.602570 
0.043435  7.604344 
0.044400  7.606081 
0.045365  7.607776 
0.046330  7.609427 
0.047296  7.611028 
0.048261  7.612577 
0.049226  7.614070 
0.050191  7.615504 
0.051157  7.616876 
0.052122  7.618182 
0.053087  7.619421 
0.054052  7.620590 
0.055017  7.621687 
0.055983  7.622710 
