# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.17553980 
0.147453 3.136040
0.147955 3.138657
0.148456 3.141223
0.148958 3.143738
0.149460 3.146202
0.149961 3.148615
0.150463 3.150978
0.150964 3.153291
0.151466 3.155553
0.151967 3.157766
0.152469 3.159929
0.152970 3.162042
0.153472 3.164106
0.153973 3.166121
0.154475 3.168087
0.154976 3.170004
0.155478 3.171872
0.155980 3.173691
0.156481 3.175463
0.156983 3.177186
0.157484 3.178861
0.157986 3.180488
0.158487 3.182068
0.158989 3.183600
0.159490 3.185084
0.159992 3.186521
0.160494 3.187912
0.160995 3.189255
0.161497 3.190551
0.161998 3.191801
0.162500 3.193003
0.163001 3.194160
0.163503 3.195270
0.164004 3.196334
0.164506 3.197352
0.165007 3.198324
0.165509 3.199249
0.166011 3.200129
0.166512 3.200964
0.167014 3.201752
0.167515 3.202496
0.168017 3.203193
0.168518 3.203846
0.169020 3.204453
0.169521 3.205014
0.170023 3.205531
0.170524 3.206003
0.171026 3.206429
0.171527 3.206810
0.172029 3.207147
0.172531 3.207438
0.173032 3.207685
0.173534 3.207887
0.174035 3.208044
0.174537 3.208156
0.175038 3.208223
0.175540 3.208245


0.000000 0.000000
0.000501 0.025863
0.001003 0.051724
0.001505 0.077584
0.002006 0.103442
0.002508 0.129296
0.003009 0.155146
0.003511 0.180991
0.004012 0.206831
0.004514 0.232664
0.005015 0.258489
0.005517 0.284307
0.006019 0.310115
0.006520 0.335913
0.007022 0.361701
0.007523 0.387477
0.008025 0.413241
0.008526 0.438992
0.009028 0.464729
0.009529 0.490451
0.010031 0.516157
0.010532 0.541848
0.011034 0.567521
0.011536 0.593175
0.012037 0.618812
0.012539 0.644428
0.013040 0.670024
0.013542 0.695599
0.014043 0.721152
0.014545 0.746682
0.015046 0.772188
0.015548 0.797670
0.016049 0.823126
0.016551 0.848557
0.017052 0.873960
0.017554 0.899337
0.018055 0.924684
0.018557 0.950002
0.019059 0.975291
0.019560 1.000548
0.020062 1.025774
0.020563 1.050968
0.021065 1.076128
0.021566 1.101254
0.022068 1.126346
0.022569 1.151402
0.023071 1.176422
0.023572 1.201405
0.024074 1.226350
0.024576 1.251256
0.025077 1.276123
0.025579 1.300950
0.026080 1.325736
0.026582 1.350481
0.027083 1.375182
0.027585 1.399841
0.028086 1.424456
0.028588 1.449026
0.029089 1.473551
0.029591 1.498029
0.030093 1.522461
0.030594 1.546844
0.031096 1.571180
0.031597 1.595466
0.032099 1.619702
0.032600 1.643888
0.033102 1.668023
0.033603 1.692105
0.034105 1.716134
0.034606 1.740110
0.035108 1.764032
0.035610 1.787898
0.036111 1.811709
0.036613 1.835464
0.037114 1.859161
0.037616 1.882800
0.038117 1.906381
0.038619 1.929903
0.039120 1.953364
0.039622 1.976765
0.040123 2.000105
0.040625 2.023382
0.041127 2.046597
0.041628 2.069748
0.042130 2.092835
0.042631 2.115857
0.043133 2.138814
0.043634 2.161704
0.044136 2.184528
0.044637 2.207284
0.045139 2.229972
0.045640 2.252590
0.046142 2.275140
0.046643 2.297618
0.047145 2.320026
0.047647 2.342363
0.048148 2.364627
0.048650 2.386818
0.049151 2.408935
0.049653 2.430978
0.050154 2.452946
0.050656 2.474839
0.051157 2.496655
0.051659 2.518395
0.052160 2.540057
0.052662 2.561641
0.053164 2.583145
0.053665 2.604571
0.054167 2.625916
0.054668 2.647180
0.055170 2.668363
0.055671 2.689464
0.056173 2.710483
0.056674 2.731417
0.057176 2.752268
0.057677 2.773035
0.058179 2.793716
0.058680 2.814311
0.059182 2.834819
0.059684 2.855240
0.060185 2.875574
0.060687 2.895819
0.061188 2.915975
0.061690 2.936041
0.062191 2.956017
0.062693 2.975902
0.063194 2.995695
0.063696 3.015396
0.064197 3.035004
0.064699 3.054519
0.065200 3.073940
0.065702 3.093265
0.066204 3.112496
0.066705 3.131630
0.067207 3.150668
0.067708 3.169608
0.068210 3.188450
0.068711 3.207194
0.069213 3.225839
0.069714 3.244384
0.070216 3.262828
0.070717 3.281171
0.071219 3.299412
0.071721 3.317551
0.072222 3.335587
0.072724 3.353520
0.073225 3.371348
0.073727 3.389071
0.074228 3.406688
0.074730 3.424200
0.075231 3.441604
0.075733 3.458901
0.076234 3.476089
0.076736 3.493169
0.077238 3.510140
0.077739 3.527000
0.078241 3.543749
0.078742 3.560388
0.079244 3.576914
0.079745 3.593327
0.080247 3.609627
0.080748 3.625813
0.081250 3.641884
0.081751 3.657840
0.082253 3.673680
0.082754 3.689403
0.083256 3.705009
0.083757 3.720497
0.084259 3.735866
0.084761 3.751117
0.085262 3.766247
0.085764 3.781256
0.086265 3.796145
0.086767 3.810912
0.087268 3.825556
0.087770 3.840077
0.088271 3.854474
0.088773 3.868746
0.089275 3.882894
0.089776 3.896916
0.090278 3.910812
0.090779 3.924580
0.091281 3.938221
0.091782 3.951734
0.092284 3.965118
0.092785 3.978373
0.093287 3.991497
0.093788 4.004491
0.094290 4.017354
0.094792 4.030085
0.095293 4.042684
0.095795 4.055150
0.096296 4.067483
0.096798 4.079681
0.097299 4.091745
0.097801 4.103674
0.098302 4.115468
0.098804 4.127125
0.099305 4.138647
0.099807 4.150031
0.100308 4.161278
0.100810 4.172387
0.101311 4.183358
0.101813 4.194191
0.102315 4.204885
0.102816 4.215439
0.103318 4.225854
0.103819 4.236130
0.104321 4.246265
0.104822 4.256260
0.105324 4.266114
0.105825 4.275828
0.106327 4.285400
0.106829 4.294832
0.107330 4.304123
0.107832 4.313272
0.108333 4.322280
0.108835 4.331147
0.109336 4.339873
0.109838 4.348458
0.110339 4.356901
0.110841 4.365204
0.111342 4.373366
0.111844 4.381388
0.112345 4.389269
0.112847 4.397010
0.113349 4.404611
0.113850 4.412073
0.114352 4.419397
0.114853 4.426582
0.115355 4.433628
0.115856 4.440538
0.116358 4.447311
0.116859 4.453947
0.117361 4.460448
0.117862 4.466814
0.118364 4.473046
0.118865 4.479144
0.119367 4.485110
0.119869 4.490945
0.120370 4.496649
0.120872 4.502223
0.121373 4.507668
0.121875 4.512986
0.122376 4.518177
0.122878 4.523242
0.123379 4.528184
0.123881 4.533002
0.124382 4.537698
0.124884 4.542274
0.125386 4.546731
0.125887 4.551069
0.126389 4.555291
0.126890 4.559398
0.127392 4.563392
0.127893 4.567273
0.128395 4.571043
0.128896 4.574705
0.129398 4.578259
0.129899 4.581706
0.130401 4.585050
0.130903 4.588291
0.131404 4.591430
0.131906 4.594471
0.132407 4.597413
0.132909 4.600260
0.133410 4.603012
0.133912 4.605672
0.134413 4.608240
0.134915 4.610720
0.135416 4.613113
0.135918 4.615420
0.136419 4.617643
0.136921 4.619785
0.137423 4.621846
0.137924 4.623829
0.138426 4.625735
0.138927 4.627567
0.139429 4.629325
0.139930 4.631012
0.140432 4.632630
0.140933 4.634180
0.141435 4.635665
0.141936 4.637085
0.142438 4.638442
0.142939 4.639739
0.143441 4.640977
0.143943 4.642158
0.144444 4.643283
0.144946 4.644354
0.145447 4.645373
0.145949 4.646341
0.146450 4.647260
0.146952 4.648132
0.147453 4.648958
0.147955 4.649740
0.148456 4.650479
0.148958 4.651177
0.149460 4.651836
0.149961 4.652456
0.150463 4.653039
0.150964 4.653587
0.151466 4.654101
0.151967 4.654582
0.152469 4.655033
0.152970 4.655453
0.153472 4.655845
0.153973 4.656210
0.154475 4.656548
0.154976 4.656862
0.155478 4.657152
0.155980 4.657420
0.156481 4.657667
0.156983 4.657893
0.157484 4.658100
0.157986 4.658289
0.158487 4.658462
0.158989 4.658618
0.159490 4.658759
0.159992 4.658886
0.160494 4.659000
0.160995 4.659101
0.161497 4.659191
0.161998 4.659271
0.162500 4.659341
0.163001 4.659401
0.163503 4.659454
0.164004 4.659498
0.164506 4.659536
0.165007 4.659568
0.165509 4.659594
0.166011 4.659615
0.166512 4.659631
0.167014 4.659644
0.167515 4.659653
0.168017 4.659659
0.168518 4.659663
0.169020 4.659664
0.169521 4.659664
0.170023 4.659663
0.170524 4.659661
0.171026 4.659657
0.171527 4.659654
0.172029 4.659650
0.172531 4.659647
0.173032 4.659643
0.173534 4.659640
0.174035 4.659638
0.174537 4.659636
0.175038 4.659635
0.175540 4.659634


0.000000 4.901754
0.000501 4.901766
0.001003 4.901802
0.001505 4.901863
0.002006 4.901948
0.002508 4.902058
0.003009 4.902192
0.003511 4.902350
0.004012 4.902532
0.004514 4.902739
0.005015 4.902970
0.005517 4.903225
0.006019 4.903504
0.006520 4.903807
0.007022 4.904134
0.007523 4.904485
0.008025 4.904860
0.008526 4.905259
0.009028 4.905682
0.009529 4.906129
0.010031 4.906599
0.010532 4.907092
0.011034 4.907610
0.011536 4.908150
0.012037 4.908714
0.012539 4.909301
0.013040 4.909912
0.013542 4.910545
0.014043 4.911202
0.014545 4.911881
0.015046 4.912583
0.015548 4.913307
0.016049 4.914054
0.016551 4.914824
0.017052 4.915616
0.017554 4.916430
0.018055 4.917266
0.018557 4.918123
0.019059 4.919003
0.019560 4.919904
0.020062 4.920827
0.020563 4.921771
0.021065 4.922736
0.021566 4.923723
0.022068 4.924730
